survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Portugal,2023-W09,Influenza,Influenza,total,detections,total,10
primary care sentinel,Portugal,2023-W09,Influenza,Influenza,total,positivity,total,38.5
primary care sentinel,Portugal,2023-W09,Influenza,Influenza,total,tests,total,26
primary care sentinel,Portugal,2023-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Portugal,2023-W09,Influenza,Influenza A,total,detections,total,2
primary care sentinel,Portugal,2023-W09,Influenza,Influenza B,B/Vic,detections,total,8
primary care sentinel,Portugal,2023-W09,Influenza,Influenza B,total,detections,total,8
primary care sentinel,Portugal,2023-W09,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2023-W09,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2023-W09,RSV,RSV,RSV,tests,total,26
primary care sentinel,Portugal,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Portugal,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.7
primary care sentinel,Portugal,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,26
primary care sentinel,Portugal,2023-W08,Influenza,Influenza,total,detections,total,1
primary care sentinel,Portugal,2023-W08,Influenza,Influenza,total,positivity,total,12.5
primary care sentinel,Portugal,2023-W08,Influenza,Influenza,total,tests,total,8
primary care sentinel,Portugal,2023-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2023-W08,Influenza,Influenza A,total,detections,total,1
primary care sentinel,Portugal,2023-W08,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2023-W08,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2023-W08,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2023-W08,RSV,RSV,RSV,tests,total,8
primary care sentinel,Portugal,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,8
primary care sentinel,Portugal,2023-W07,Influenza,Influenza,total,detections,total,5
primary care sentinel,Portugal,2023-W07,Influenza,Influenza,total,positivity,total,26.3
primary care sentinel,Portugal,2023-W07,Influenza,Influenza,total,tests,total,19
primary care sentinel,Portugal,2023-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Portugal,2023-W07,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Portugal,2023-W07,Influenza,Influenza A,total,detections,total,3
primary care sentinel,Portugal,2023-W07,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,Portugal,2023-W07,Influenza,Influenza B,total,detections,total,2
primary care sentinel,Portugal,2023-W07,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2023-W07,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2023-W07,RSV,RSV,RSV,tests,total,19
primary care sentinel,Portugal,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Portugal,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.3
primary care sentinel,Portugal,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,19
primary care sentinel,Portugal,2023-W06,Influenza,Influenza,total,detections,total,5
primary care sentinel,Portugal,2023-W06,Influenza,Influenza,total,positivity,total,26.3
primary care sentinel,Portugal,2023-W06,Influenza,Influenza,total,tests,total,19
primary care sentinel,Portugal,2023-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2023-W06,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Portugal,2023-W06,Influenza,Influenza A,total,detections,total,2
primary care sentinel,Portugal,2023-W06,Influenza,Influenza B,B/Vic,detections,total,3
primary care sentinel,Portugal,2023-W06,Influenza,Influenza B,total,detections,total,3
primary care sentinel,Portugal,2023-W06,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2023-W06,RSV,RSV,RSV,positivity,total,5.3
primary care sentinel,Portugal,2023-W06,RSV,RSV,RSV,tests,total,19
primary care sentinel,Portugal,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Portugal,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.3
primary care sentinel,Portugal,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,19
primary care sentinel,Portugal,2023-W05,Influenza,Influenza,total,detections,total,1
primary care sentinel,Portugal,2023-W05,Influenza,Influenza,total,positivity,total,3.1
primary care sentinel,Portugal,2023-W05,Influenza,Influenza,total,tests,total,32
primary care sentinel,Portugal,2023-W05,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Portugal,2023-W05,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Portugal,2023-W05,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Portugal,2023-W05,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2023-W05,RSV,RSV,RSV,positivity,total,3.1
primary care sentinel,Portugal,2023-W05,RSV,RSV,RSV,tests,total,32
primary care sentinel,Portugal,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Portugal,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.4
primary care sentinel,Portugal,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,32
primary care sentinel,Portugal,2023-W04,Influenza,Influenza,total,detections,total,8
primary care sentinel,Portugal,2023-W04,Influenza,Influenza,total,positivity,total,24.2
primary care sentinel,Portugal,2023-W04,Influenza,Influenza,total,tests,total,33
primary care sentinel,Portugal,2023-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Portugal,2023-W04,Influenza,Influenza A,A(H3),detections,total,5
primary care sentinel,Portugal,2023-W04,Influenza,Influenza A,total,detections,total,7
primary care sentinel,Portugal,2023-W04,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Portugal,2023-W04,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Portugal,2023-W04,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2023-W04,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2023-W04,RSV,RSV,RSV,tests,total,33
primary care sentinel,Portugal,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Portugal,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.2
primary care sentinel,Portugal,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,33
primary care sentinel,Portugal,2023-W03,Influenza,Influenza,total,detections,total,6
primary care sentinel,Portugal,2023-W03,Influenza,Influenza,total,positivity,total,18.8
primary care sentinel,Portugal,2023-W03,Influenza,Influenza,total,tests,total,32
primary care sentinel,Portugal,2023-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,4
primary care sentinel,Portugal,2023-W03,Influenza,Influenza A,total,detections,total,4
primary care sentinel,Portugal,2023-W03,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,Portugal,2023-W03,Influenza,Influenza B,total,detections,total,2
primary care sentinel,Portugal,2023-W03,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2023-W03,RSV,RSV,RSV,positivity,total,3.1
primary care sentinel,Portugal,2023-W03,RSV,RSV,RSV,tests,total,32
primary care sentinel,Portugal,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,Portugal,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,18.8
primary care sentinel,Portugal,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,32
primary care sentinel,Portugal,2023-W02,Influenza,Influenza,total,detections,total,6
primary care sentinel,Portugal,2023-W02,Influenza,Influenza,total,positivity,total,17.1
primary care sentinel,Portugal,2023-W02,Influenza,Influenza,total,tests,total,35
primary care sentinel,Portugal,2023-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,4
primary care sentinel,Portugal,2023-W02,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Portugal,2023-W02,Influenza,Influenza A,total,detections,total,5
primary care sentinel,Portugal,2023-W02,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Portugal,2023-W02,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Portugal,2023-W02,RSV,RSV,RSV,detections,total,2
primary care sentinel,Portugal,2023-W02,RSV,RSV,RSV,positivity,total,5.7
primary care sentinel,Portugal,2023-W02,RSV,RSV,RSV,tests,total,35
primary care sentinel,Portugal,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Portugal,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.4
primary care sentinel,Portugal,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,35
primary care sentinel,Portugal,2023-W01,Influenza,Influenza,total,detections,total,11
primary care sentinel,Portugal,2023-W01,Influenza,Influenza,total,positivity,total,22
primary care sentinel,Portugal,2023-W01,Influenza,Influenza,total,tests,total,50
primary care sentinel,Portugal,2023-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2023-W01,Influenza,Influenza A,A(H3),detections,total,9
primary care sentinel,Portugal,2023-W01,Influenza,Influenza A,total,detections,total,10
primary care sentinel,Portugal,2023-W01,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Portugal,2023-W01,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Portugal,2023-W01,RSV,RSV,RSV,detections,total,4
primary care sentinel,Portugal,2023-W01,RSV,RSV,RSV,positivity,total,8
primary care sentinel,Portugal,2023-W01,RSV,RSV,RSV,tests,total,50
primary care sentinel,Portugal,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Portugal,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8
primary care sentinel,Portugal,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,50
primary care sentinel,Portugal,2022-W52,Influenza,Influenza,total,detections,total,9
primary care sentinel,Portugal,2022-W52,Influenza,Influenza,total,positivity,total,18.8
primary care sentinel,Portugal,2022-W52,Influenza,Influenza,total,tests,total,48
primary care sentinel,Portugal,2022-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2022-W52,Influenza,Influenza A,A(H3),detections,total,8
primary care sentinel,Portugal,2022-W52,Influenza,Influenza A,total,detections,total,9
primary care sentinel,Portugal,2022-W52,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W52,RSV,RSV,RSV,detections,total,5
primary care sentinel,Portugal,2022-W52,RSV,RSV,RSV,positivity,total,10.4
primary care sentinel,Portugal,2022-W52,RSV,RSV,RSV,tests,total,48
primary care sentinel,Portugal,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Portugal,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.1
primary care sentinel,Portugal,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,48
primary care sentinel,Portugal,2022-W51,Influenza,Influenza,total,detections,total,15
primary care sentinel,Portugal,2022-W51,Influenza,Influenza,total,positivity,total,45.5
primary care sentinel,Portugal,2022-W51,Influenza,Influenza,total,tests,total,33
primary care sentinel,Portugal,2022-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,5
primary care sentinel,Portugal,2022-W51,Influenza,Influenza A,A(H3),detections,total,10
primary care sentinel,Portugal,2022-W51,Influenza,Influenza A,total,detections,total,15
primary care sentinel,Portugal,2022-W51,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W51,RSV,RSV,RSV,detections,total,4
primary care sentinel,Portugal,2022-W51,RSV,RSV,RSV,positivity,total,12.1
primary care sentinel,Portugal,2022-W51,RSV,RSV,RSV,tests,total,33
primary care sentinel,Portugal,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Portugal,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.1
primary care sentinel,Portugal,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,33
primary care sentinel,Portugal,2022-W50,Influenza,Influenza,total,detections,total,20
primary care sentinel,Portugal,2022-W50,Influenza,Influenza,total,positivity,total,42.6
primary care sentinel,Portugal,2022-W50,Influenza,Influenza,total,tests,total,47
primary care sentinel,Portugal,2022-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2022-W50,Influenza,Influenza A,A(H3),detections,total,18
primary care sentinel,Portugal,2022-W50,Influenza,Influenza A,total,detections,total,19
primary care sentinel,Portugal,2022-W50,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Portugal,2022-W50,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Portugal,2022-W50,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2022-W50,RSV,RSV,RSV,positivity,total,2.1
primary care sentinel,Portugal,2022-W50,RSV,RSV,RSV,tests,total,47
primary care sentinel,Portugal,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Portugal,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.6
primary care sentinel,Portugal,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,47
primary care sentinel,Portugal,2022-W49,Influenza,Influenza,total,detections,total,28
primary care sentinel,Portugal,2022-W49,Influenza,Influenza,total,positivity,total,54.9
primary care sentinel,Portugal,2022-W49,Influenza,Influenza,total,tests,total,51
primary care sentinel,Portugal,2022-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2022-W49,Influenza,Influenza A,A(H3),detections,total,27
primary care sentinel,Portugal,2022-W49,Influenza,Influenza A,total,detections,total,28
primary care sentinel,Portugal,2022-W49,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W49,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2022-W49,RSV,RSV,RSV,positivity,total,2
primary care sentinel,Portugal,2022-W49,RSV,RSV,RSV,tests,total,51
primary care sentinel,Portugal,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Portugal,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.8
primary care sentinel,Portugal,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,51
primary care sentinel,Portugal,2022-W48,Influenza,Influenza,total,detections,total,35
primary care sentinel,Portugal,2022-W48,Influenza,Influenza,total,positivity,total,49.3
primary care sentinel,Portugal,2022-W48,Influenza,Influenza,total,tests,total,71
primary care sentinel,Portugal,2022-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Portugal,2022-W48,Influenza,Influenza A,A(H3),detections,total,33
primary care sentinel,Portugal,2022-W48,Influenza,Influenza A,total,detections,total,35
primary care sentinel,Portugal,2022-W48,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W48,RSV,RSV,RSV,detections,total,10
primary care sentinel,Portugal,2022-W48,RSV,RSV,RSV,positivity,total,14.1
primary care sentinel,Portugal,2022-W48,RSV,RSV,RSV,tests,total,71
primary care sentinel,Portugal,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
primary care sentinel,Portugal,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,12.7
primary care sentinel,Portugal,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,71
primary care sentinel,Portugal,2022-W47,Influenza,Influenza,total,detections,total,36
primary care sentinel,Portugal,2022-W47,Influenza,Influenza,total,positivity,total,45
primary care sentinel,Portugal,2022-W47,Influenza,Influenza,total,tests,total,80
primary care sentinel,Portugal,2022-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Portugal,2022-W47,Influenza,Influenza A,A(H3),detections,total,32
primary care sentinel,Portugal,2022-W47,Influenza,Influenza A,total,detections,total,35
primary care sentinel,Portugal,2022-W47,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Portugal,2022-W47,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Portugal,2022-W47,RSV,RSV,RSV,detections,total,6
primary care sentinel,Portugal,2022-W47,RSV,RSV,RSV,positivity,total,7.5
primary care sentinel,Portugal,2022-W47,RSV,RSV,RSV,tests,total,80
primary care sentinel,Portugal,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
primary care sentinel,Portugal,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.2
primary care sentinel,Portugal,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,80
primary care sentinel,Portugal,2022-W46,Influenza,Influenza,total,detections,total,51
primary care sentinel,Portugal,2022-W46,Influenza,Influenza,total,positivity,total,64.6
primary care sentinel,Portugal,2022-W46,Influenza,Influenza,total,tests,total,79
primary care sentinel,Portugal,2022-W46,Influenza,Influenza A,A(H1)pdm09,detections,total,4
primary care sentinel,Portugal,2022-W46,Influenza,Influenza A,A(H3),detections,total,47
primary care sentinel,Portugal,2022-W46,Influenza,Influenza A,total,detections,total,51
primary care sentinel,Portugal,2022-W46,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W46,RSV,RSV,RSV,detections,total,8
primary care sentinel,Portugal,2022-W46,RSV,RSV,RSV,positivity,total,10.1
primary care sentinel,Portugal,2022-W46,RSV,RSV,RSV,tests,total,79
primary care sentinel,Portugal,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,Portugal,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.6
primary care sentinel,Portugal,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,79
primary care sentinel,Portugal,2022-W45,Influenza,Influenza,total,detections,total,34
primary care sentinel,Portugal,2022-W45,Influenza,Influenza,total,positivity,total,41.5
primary care sentinel,Portugal,2022-W45,Influenza,Influenza,total,tests,total,82
primary care sentinel,Portugal,2022-W45,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2022-W45,Influenza,Influenza A,A(H3),detections,total,33
primary care sentinel,Portugal,2022-W45,Influenza,Influenza A,total,detections,total,34
primary care sentinel,Portugal,2022-W45,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W45,RSV,RSV,RSV,detections,total,7
primary care sentinel,Portugal,2022-W45,RSV,RSV,RSV,positivity,total,8.5
primary care sentinel,Portugal,2022-W45,RSV,RSV,RSV,tests,total,82
primary care sentinel,Portugal,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
primary care sentinel,Portugal,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.6
primary care sentinel,Portugal,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,82
primary care sentinel,Portugal,2022-W44,Influenza,Influenza,total,detections,total,22
primary care sentinel,Portugal,2022-W44,Influenza,Influenza,total,positivity,total,37.3
primary care sentinel,Portugal,2022-W44,Influenza,Influenza,total,tests,total,59
primary care sentinel,Portugal,2022-W44,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2022-W44,Influenza,Influenza A,A(H3),detections,total,21
primary care sentinel,Portugal,2022-W44,Influenza,Influenza A,total,detections,total,22
primary care sentinel,Portugal,2022-W44,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W44,RSV,RSV,RSV,detections,total,5
primary care sentinel,Portugal,2022-W44,RSV,RSV,RSV,positivity,total,8.5
primary care sentinel,Portugal,2022-W44,RSV,RSV,RSV,tests,total,59
primary care sentinel,Portugal,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8
primary care sentinel,Portugal,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.6
primary care sentinel,Portugal,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,59
primary care sentinel,Portugal,2022-W43,Influenza,Influenza,total,detections,total,17
primary care sentinel,Portugal,2022-W43,Influenza,Influenza,total,positivity,total,32.1
primary care sentinel,Portugal,2022-W43,Influenza,Influenza,total,tests,total,53
primary care sentinel,Portugal,2022-W43,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2022-W43,Influenza,Influenza A,A(H3),detections,total,16
primary care sentinel,Portugal,2022-W43,Influenza,Influenza A,total,detections,total,17
primary care sentinel,Portugal,2022-W43,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W43,RSV,RSV,RSV,detections,total,6
primary care sentinel,Portugal,2022-W43,RSV,RSV,RSV,positivity,total,11.3
primary care sentinel,Portugal,2022-W43,RSV,RSV,RSV,tests,total,53
primary care sentinel,Portugal,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Portugal,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.5
primary care sentinel,Portugal,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,53
primary care sentinel,Portugal,2022-W42,Influenza,Influenza,total,detections,total,11
primary care sentinel,Portugal,2022-W42,Influenza,Influenza,total,positivity,total,21.2
primary care sentinel,Portugal,2022-W42,Influenza,Influenza,total,tests,total,52
primary care sentinel,Portugal,2022-W42,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Portugal,2022-W42,Influenza,Influenza A,A(H3),detections,total,10
primary care sentinel,Portugal,2022-W42,Influenza,Influenza A,total,detections,total,11
primary care sentinel,Portugal,2022-W42,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W42,RSV,RSV,RSV,detections,total,2
primary care sentinel,Portugal,2022-W42,RSV,RSV,RSV,positivity,total,3.8
primary care sentinel,Portugal,2022-W42,RSV,RSV,RSV,tests,total,52
primary care sentinel,Portugal,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Portugal,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.6
primary care sentinel,Portugal,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,52
primary care sentinel,Portugal,2022-W41,Influenza,Influenza,total,detections,total,2
primary care sentinel,Portugal,2022-W41,Influenza,Influenza,total,positivity,total,5.6
primary care sentinel,Portugal,2022-W41,Influenza,Influenza,total,tests,total,36
primary care sentinel,Portugal,2022-W41,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Portugal,2022-W41,Influenza,Influenza A,total,detections,total,2
primary care sentinel,Portugal,2022-W41,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W41,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2022-W41,RSV,RSV,RSV,positivity,total,2.8
primary care sentinel,Portugal,2022-W41,RSV,RSV,RSV,tests,total,36
primary care sentinel,Portugal,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Portugal,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.9
primary care sentinel,Portugal,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,36
primary care sentinel,Portugal,2022-W40,Influenza,Influenza,total,detections,total,1
primary care sentinel,Portugal,2022-W40,Influenza,Influenza,total,positivity,total,7.1
primary care sentinel,Portugal,2022-W40,Influenza,Influenza,total,tests,total,14
primary care sentinel,Portugal,2022-W40,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Portugal,2022-W40,Influenza,Influenza A,total,detections,total,1
primary care sentinel,Portugal,2022-W40,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W40,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2022-W40,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2022-W40,RSV,RSV,RSV,tests,total,14
primary care sentinel,Portugal,2022-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Portugal,2022-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.3
primary care sentinel,Portugal,2022-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
primary care sentinel,Portugal,2022-W39,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2022-W39,Influenza,Influenza,total,tests,total,0
primary care sentinel,Portugal,2022-W39,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Portugal,2022-W39,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W39,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2022-W39,RSV,RSV,RSV,tests,total,0
primary care sentinel,Portugal,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2022-W38,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2022-W38,Influenza,Influenza,total,tests,total,0
primary care sentinel,Portugal,2022-W38,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Portugal,2022-W38,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W38,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2022-W38,RSV,RSV,RSV,tests,total,0
primary care sentinel,Portugal,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2022-W37,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2022-W37,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2022-W37,Influenza,Influenza,total,tests,total,3
primary care sentinel,Portugal,2022-W37,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Portugal,2022-W37,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Portugal,2022-W37,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2022-W37,RSV,RSV,RSV,positivity,total,33.3
primary care sentinel,Portugal,2022-W37,RSV,RSV,RSV,tests,total,3
primary care sentinel,Portugal,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3
primary care sentinel,Portugal,2022-W36,Influenza,Influenza,total,detections,total,1
primary care sentinel,Portugal,2022-W36,Influenza,Influenza,total,positivity,total,25
primary care sentinel,Portugal,2022-W36,Influenza,Influenza,total,tests,total,4
primary care sentinel,Portugal,2022-W36,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Portugal,2022-W36,Influenza,Influenza A,total,detections,total,1
