survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,France,2022-W51,RSV,RSV,RSV,positivity,total,7.6
primary care sentinel,France,2022-W51,RSV,RSV,RSV,tests,total,238
primary care sentinel,France,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,15
primary care sentinel,France,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.3
primary care sentinel,France,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,238
primary care sentinel,France,2022-W50,Influenza,Influenza,total,detections,total,150
primary care sentinel,France,2022-W50,Influenza,Influenza,total,positivity,total,54.5
primary care sentinel,France,2022-W50,Influenza,Influenza,total,tests,total,275
primary care sentinel,France,2022-W50,Influenza,Influenza A,A (unknown),detections,total,3
primary care sentinel,France,2022-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,15
primary care sentinel,France,2022-W50,Influenza,Influenza A,A(H3),detections,total,122
primary care sentinel,France,2022-W50,Influenza,Influenza B,B (unknown),detections,total,8
primary care sentinel,France,2022-W50,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,France,2022-W50,RSV,RSV,RSV,detections,total,24
primary care sentinel,France,2022-W50,RSV,RSV,RSV,positivity,total,8.7
primary care sentinel,France,2022-W50,RSV,RSV,RSV,tests,total,275
primary care sentinel,France,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,26
primary care sentinel,France,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.5
primary care sentinel,France,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,275
primary care sentinel,France,2022-W49,Influenza,Influenza,total,detections,total,94
primary care sentinel,France,2022-W49,Influenza,Influenza,total,positivity,total,31.9
primary care sentinel,France,2022-W49,Influenza,Influenza,total,tests,total,295
primary care sentinel,France,2022-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,8
primary care sentinel,France,2022-W49,Influenza,Influenza A,A(H3),detections,total,78
primary care sentinel,France,2022-W49,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,France,2022-W49,Influenza,Influenza B,B/Vic,detections,total,5
primary care sentinel,France,2022-W49,RSV,RSV,RSV,detections,total,39
primary care sentinel,France,2022-W49,RSV,RSV,RSV,positivity,total,13.2
primary care sentinel,France,2022-W49,RSV,RSV,RSV,tests,total,295
primary care sentinel,France,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,30
primary care sentinel,France,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.2
primary care sentinel,France,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,295
primary care sentinel,France,2022-W48,Influenza,Influenza,total,detections,total,62
primary care sentinel,France,2022-W48,Influenza,Influenza,total,positivity,total,24.7
primary care sentinel,France,2022-W48,Influenza,Influenza,total,tests,total,251
primary care sentinel,France,2022-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,France,2022-W48,Influenza,Influenza A,A(H3),detections,total,46
primary care sentinel,France,2022-W48,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,France,2022-W48,Influenza,Influenza B,B/Vic,detections,total,3
primary care sentinel,France,2022-W48,RSV,RSV,RSV,detections,total,36
primary care sentinel,France,2022-W48,RSV,RSV,RSV,positivity,total,14.3
primary care sentinel,France,2022-W48,RSV,RSV,RSV,tests,total,251
primary care sentinel,France,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,25
primary care sentinel,France,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10
primary care sentinel,France,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,251
primary care sentinel,France,2022-W47,Influenza,Influenza,total,detections,total,42
primary care sentinel,France,2022-W47,Influenza,Influenza,total,positivity,total,18
primary care sentinel,France,2022-W47,Influenza,Influenza,total,tests,total,233
primary care sentinel,France,2022-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,4
primary care sentinel,France,2022-W47,Influenza,Influenza A,A(H3),detections,total,34
primary care sentinel,France,2022-W47,Influenza,Influenza B,B (unknown),detections,total,4
primary care sentinel,France,2022-W47,RSV,RSV,RSV,detections,total,46
primary care sentinel,France,2022-W47,RSV,RSV,RSV,positivity,total,19.7
primary care sentinel,France,2022-W47,RSV,RSV,RSV,tests,total,233
primary care sentinel,France,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,34
primary care sentinel,France,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.6
primary care sentinel,France,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,233
primary care sentinel,France,2022-W46,Influenza,Influenza,total,detections,total,18
primary care sentinel,France,2022-W46,Influenza,Influenza,total,positivity,total,9.9
primary care sentinel,France,2022-W46,Influenza,Influenza,total,tests,total,182
primary care sentinel,France,2022-W46,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,France,2022-W46,Influenza,Influenza A,A(H3),detections,total,14
primary care sentinel,France,2022-W46,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,France,2022-W46,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,France,2022-W46,RSV,RSV,RSV,detections,total,44
primary care sentinel,France,2022-W46,RSV,RSV,RSV,positivity,total,24.2
primary care sentinel,France,2022-W46,RSV,RSV,RSV,tests,total,182
primary care sentinel,France,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,19
primary care sentinel,France,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.4
primary care sentinel,France,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,182
primary care sentinel,France,2022-W45,Influenza,Influenza,total,detections,total,4
primary care sentinel,France,2022-W45,Influenza,Influenza,total,positivity,total,2.7
primary care sentinel,France,2022-W45,Influenza,Influenza,total,tests,total,146
primary care sentinel,France,2022-W45,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,France,2022-W45,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,France,2022-W45,RSV,RSV,RSV,detections,total,22
primary care sentinel,France,2022-W45,RSV,RSV,RSV,positivity,total,15.1
primary care sentinel,France,2022-W45,RSV,RSV,RSV,tests,total,146
primary care sentinel,France,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,16
primary care sentinel,France,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11
primary care sentinel,France,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,146
primary care sentinel,France,2022-W44,Influenza,Influenza,total,detections,total,10
primary care sentinel,France,2022-W44,Influenza,Influenza,total,positivity,total,10.1
primary care sentinel,France,2022-W44,Influenza,Influenza,total,tests,total,99
primary care sentinel,France,2022-W44,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,France,2022-W44,Influenza,Influenza A,A(H3),detections,total,8
primary care sentinel,France,2022-W44,RSV,RSV,RSV,detections,total,14
primary care sentinel,France,2022-W44,RSV,RSV,RSV,positivity,total,14.1
primary care sentinel,France,2022-W44,RSV,RSV,RSV,tests,total,99
primary care sentinel,France,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
primary care sentinel,France,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.1
primary care sentinel,France,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,99
primary care sentinel,France,2022-W43,Influenza,Influenza,total,detections,total,11
primary care sentinel,France,2022-W43,Influenza,Influenza,total,positivity,total,10.1
primary care sentinel,France,2022-W43,Influenza,Influenza,total,tests,total,109
primary care sentinel,France,2022-W43,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,France,2022-W43,Influenza,Influenza A,A(H3),detections,total,10
primary care sentinel,France,2022-W43,RSV,RSV,RSV,detections,total,14
primary care sentinel,France,2022-W43,RSV,RSV,RSV,positivity,total,12.8
primary care sentinel,France,2022-W43,RSV,RSV,RSV,tests,total,109
primary care sentinel,France,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,13
primary care sentinel,France,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.9
primary care sentinel,France,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,109
primary care sentinel,France,2022-W42,Influenza,Influenza,total,detections,total,13
primary care sentinel,France,2022-W42,Influenza,Influenza,total,positivity,total,8.8
primary care sentinel,France,2022-W42,Influenza,Influenza,total,tests,total,147
primary care sentinel,France,2022-W42,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,France,2022-W42,Influenza,Influenza A,A(H3),detections,total,12
primary care sentinel,France,2022-W42,RSV,RSV,RSV,detections,total,16
primary care sentinel,France,2022-W42,RSV,RSV,RSV,positivity,total,10.9
primary care sentinel,France,2022-W42,RSV,RSV,RSV,tests,total,147
primary care sentinel,France,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,25
primary care sentinel,France,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,17
primary care sentinel,France,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,147
primary care sentinel,France,2022-W41,Influenza,Influenza,total,detections,total,9
primary care sentinel,France,2022-W41,Influenza,Influenza,total,positivity,total,6.9
primary care sentinel,France,2022-W41,Influenza,Influenza,total,tests,total,130
primary care sentinel,France,2022-W41,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,France,2022-W41,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,France,2022-W41,RSV,RSV,RSV,detections,total,4
primary care sentinel,France,2022-W41,RSV,RSV,RSV,positivity,total,3.1
primary care sentinel,France,2022-W41,RSV,RSV,RSV,tests,total,130
primary care sentinel,France,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,22
primary care sentinel,France,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,16.9
primary care sentinel,France,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,130
primary care sentinel,France,2022-W40,Influenza,Influenza,total,detections,total,3
primary care sentinel,France,2022-W40,Influenza,Influenza,total,positivity,total,2.5
primary care sentinel,France,2022-W40,Influenza,Influenza,total,tests,total,122
primary care sentinel,France,2022-W40,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,France,2022-W40,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,France,2022-W40,RSV,RSV,RSV,detections,total,3
primary care sentinel,France,2022-W40,RSV,RSV,RSV,positivity,total,2.5
primary care sentinel,France,2022-W40,RSV,RSV,RSV,tests,total,122
primary care sentinel,France,2022-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,24
primary care sentinel,France,2022-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,19.7
primary care sentinel,France,2022-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,122
primary care sentinel,France,2022-W39,Influenza,Influenza,total,detections,total,4
primary care sentinel,France,2022-W39,Influenza,Influenza,total,positivity,total,6.3
primary care sentinel,France,2022-W39,Influenza,Influenza,total,tests,total,63
primary care sentinel,France,2022-W39,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,France,2022-W39,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W39,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W39,RSV,RSV,RSV,tests,total,63
primary care sentinel,France,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,France,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.9
primary care sentinel,France,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,63
primary care sentinel,France,2022-W38,Influenza,Influenza,total,detections,total,1
primary care sentinel,France,2022-W38,Influenza,Influenza,total,positivity,total,11.1
primary care sentinel,France,2022-W38,Influenza,Influenza,total,tests,total,9
primary care sentinel,France,2022-W38,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,France,2022-W38,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W38,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W38,RSV,RSV,RSV,tests,total,9
primary care sentinel,France,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,France,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,22.2
primary care sentinel,France,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9
primary care sentinel,France,2022-W37,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W37,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W37,Influenza,Influenza,total,tests,total,10
primary care sentinel,France,2022-W37,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W37,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W37,RSV,RSV,RSV,tests,total,10
primary care sentinel,France,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,France,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10
primary care sentinel,France,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,10
primary care sentinel,France,2022-W36,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W36,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W36,Influenza,Influenza,total,tests,total,14
primary care sentinel,France,2022-W36,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W36,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W36,RSV,RSV,RSV,tests,total,14
primary care sentinel,France,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,France,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,France,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
primary care sentinel,France,2022-W35,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W35,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W35,Influenza,Influenza,total,tests,total,2
primary care sentinel,France,2022-W35,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W35,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W35,RSV,RSV,RSV,tests,total,2
primary care sentinel,France,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,France,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,50
primary care sentinel,France,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
primary care sentinel,France,2022-W34,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W34,Influenza,Influenza,total,tests,total,0
primary care sentinel,France,2022-W34,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W34,RSV,RSV,RSV,tests,total,0
primary care sentinel,France,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,France,2022-W33,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W33,Influenza,Influenza,total,tests,total,0
primary care sentinel,France,2022-W33,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W33,RSV,RSV,RSV,tests,total,0
primary care sentinel,France,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,France,2022-W32,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W32,Influenza,Influenza,total,tests,total,0
primary care sentinel,France,2022-W32,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W32,RSV,RSV,RSV,tests,total,0
primary care sentinel,France,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,France,2022-W31,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W31,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W31,Influenza,Influenza,total,tests,total,5
primary care sentinel,France,2022-W31,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W31,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W31,RSV,RSV,RSV,tests,total,5
primary care sentinel,France,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,France,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,20
primary care sentinel,France,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,5
primary care sentinel,France,2022-W30,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W30,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W30,Influenza,Influenza,total,tests,total,3
primary care sentinel,France,2022-W30,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W30,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W30,RSV,RSV,RSV,tests,total,3
primary care sentinel,France,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,France,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,33.3
primary care sentinel,France,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3
primary care sentinel,France,2022-W29,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W29,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W29,Influenza,Influenza,total,tests,total,3
primary care sentinel,France,2022-W29,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W29,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W29,RSV,RSV,RSV,tests,total,3
primary care sentinel,France,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,France,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,66.7
primary care sentinel,France,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3
primary care sentinel,France,2022-W28,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W28,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W28,Influenza,Influenza,total,tests,total,3
primary care sentinel,France,2022-W28,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W28,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W28,RSV,RSV,RSV,tests,total,3
primary care sentinel,France,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,France,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,33.3
primary care sentinel,France,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3
primary care sentinel,France,2022-W27,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W27,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W27,Influenza,Influenza,total,tests,total,4
primary care sentinel,France,2022-W27,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W27,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W27,RSV,RSV,RSV,tests,total,4
primary care sentinel,France,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,France,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,50
primary care sentinel,France,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4
primary care sentinel,France,2022-W26,Influenza,Influenza,total,detections,total,1
primary care sentinel,France,2022-W26,Influenza,Influenza,total,positivity,total,25
primary care sentinel,France,2022-W26,Influenza,Influenza,total,tests,total,4
primary care sentinel,France,2022-W26,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,France,2022-W26,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W26,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W26,RSV,RSV,RSV,tests,total,4
primary care sentinel,France,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,France,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,France,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4
primary care sentinel,France,2022-W25,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W25,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W25,Influenza,Influenza,total,tests,total,3
primary care sentinel,France,2022-W25,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W25,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W25,RSV,RSV,RSV,tests,total,3
primary care sentinel,France,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,France,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,66.7
primary care sentinel,France,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3
primary care sentinel,France,2022-W24,Influenza,Influenza,total,detections,total,0
primary care sentinel,France,2022-W24,Influenza,Influenza,total,positivity,total,0
primary care sentinel,France,2022-W24,Influenza,Influenza,total,tests,total,16
primary care sentinel,France,2022-W24,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W24,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W24,RSV,RSV,RSV,tests,total,16
primary care sentinel,France,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,France,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,12.5
primary care sentinel,France,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,16
primary care sentinel,France,2022-W23,Influenza,Influenza,total,detections,total,2
primary care sentinel,France,2022-W23,Influenza,Influenza,total,positivity,total,10
primary care sentinel,France,2022-W23,Influenza,Influenza,total,tests,total,20
primary care sentinel,France,2022-W23,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,France,2022-W23,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W23,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W23,RSV,RSV,RSV,tests,total,20
primary care sentinel,France,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,France,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5
primary care sentinel,France,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,20
primary care sentinel,France,2022-W22,Influenza,Influenza,total,detections,total,1
primary care sentinel,France,2022-W22,Influenza,Influenza,total,positivity,total,3.7
primary care sentinel,France,2022-W22,Influenza,Influenza,total,tests,total,27
primary care sentinel,France,2022-W22,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,France,2022-W22,RSV,RSV,RSV,detections,total,1
primary care sentinel,France,2022-W22,RSV,RSV,RSV,positivity,total,3.7
primary care sentinel,France,2022-W22,RSV,RSV,RSV,tests,total,27
primary care sentinel,France,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8
primary care sentinel,France,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,29.6
primary care sentinel,France,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,27
primary care sentinel,France,2022-W21,Influenza,Influenza,total,detections,total,3
primary care sentinel,France,2022-W21,Influenza,Influenza,total,positivity,total,14.3
primary care sentinel,France,2022-W21,Influenza,Influenza,total,tests,total,21
primary care sentinel,France,2022-W21,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,France,2022-W21,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,France,2022-W21,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W21,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W21,RSV,RSV,RSV,tests,total,21
primary care sentinel,France,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,France,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.5
primary care sentinel,France,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,21
primary care sentinel,France,2022-W20,Influenza,Influenza,total,detections,total,2
primary care sentinel,France,2022-W20,Influenza,Influenza,total,positivity,total,6.7
primary care sentinel,France,2022-W20,Influenza,Influenza,total,tests,total,30
primary care sentinel,France,2022-W20,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,France,2022-W20,RSV,RSV,RSV,detections,total,2
primary care sentinel,France,2022-W20,RSV,RSV,RSV,positivity,total,6.7
primary care sentinel,France,2022-W20,RSV,RSV,RSV,tests,total,30
primary care sentinel,France,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,France,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.3
primary care sentinel,France,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,30
primary care sentinel,France,2022-W19,Influenza,Influenza,total,detections,total,5
primary care sentinel,France,2022-W19,Influenza,Influenza,total,positivity,total,14.3
primary care sentinel,France,2022-W19,Influenza,Influenza,total,tests,total,35
primary care sentinel,France,2022-W19,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,France,2022-W19,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,France,2022-W19,RSV,RSV,RSV,detections,total,1
primary care sentinel,France,2022-W19,RSV,RSV,RSV,positivity,total,2.9
primary care sentinel,France,2022-W19,RSV,RSV,RSV,tests,total,35
primary care sentinel,France,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,France,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.4
primary care sentinel,France,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,35
primary care sentinel,France,2022-W18,Influenza,Influenza,total,detections,total,8
primary care sentinel,France,2022-W18,Influenza,Influenza,total,positivity,total,20
primary care sentinel,France,2022-W18,Influenza,Influenza,total,tests,total,40
primary care sentinel,France,2022-W18,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,France,2022-W18,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,France,2022-W18,RSV,RSV,RSV,detections,total,2
primary care sentinel,France,2022-W18,RSV,RSV,RSV,positivity,total,5
primary care sentinel,France,2022-W18,RSV,RSV,RSV,tests,total,40
primary care sentinel,France,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
primary care sentinel,France,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,17.5
primary care sentinel,France,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,40
primary care sentinel,France,2022-W17,Influenza,Influenza,total,detections,total,14
primary care sentinel,France,2022-W17,Influenza,Influenza,total,positivity,total,29.2
