survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
non-sentinel,Belgium,2025-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,3
non-sentinel,Belgium,2025-W20,Influenza,Influenza,total,detections,total,32
non-sentinel,Belgium,2025-W20,Influenza,Influenza A,A (unknown),detections,total,21
non-sentinel,Belgium,2025-W20,Influenza,Influenza B,B (unknown),detections,total,6
non-sentinel,Belgium,2025-W20,Influenza,Influenza untyped,Influenza untyped,detections,total,5
non-sentinel,Belgium,2025-W20,RSV,RSV,RSV,detections,total,66
non-sentinel,Belgium,2025-W20,RSV,RSV untyped,NA,detections,total,66
non-sentinel,Belgium,2025-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,22
non-sentinel,Belgium,2025-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,50
non-sentinel,Belgium,2025-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,3
non-sentinel,Belgium,2025-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,96
non-sentinel,Belgium,2025-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,181
non-sentinel,Belgium,2025-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,10
non-sentinel,Belgium,2025-W19,Influenza,Influenza,total,detections,total,30
non-sentinel,Belgium,2025-W19,Influenza,Influenza A,A (unknown),detections,total,17
non-sentinel,Belgium,2025-W19,Influenza,Influenza B,B (unknown),detections,total,11
non-sentinel,Belgium,2025-W19,Influenza,Influenza untyped,Influenza untyped,detections,total,2
non-sentinel,Belgium,2025-W19,RSV,RSV,RSV,detections,total,53
non-sentinel,Belgium,2025-W19,RSV,RSV untyped,NA,detections,total,53
non-sentinel,Belgium,2025-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,17
non-sentinel,Belgium,2025-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,42
non-sentinel,Belgium,2025-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,2
non-sentinel,Belgium,2025-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,82
non-sentinel,Belgium,2025-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,153
non-sentinel,Belgium,2025-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,10
non-sentinel,Belgium,2025-W18,Influenza,Influenza,total,detections,total,32
non-sentinel,Belgium,2025-W18,Influenza,Influenza A,A (unknown),detections,total,20
non-sentinel,Belgium,2025-W18,Influenza,Influenza B,B (unknown),detections,total,7
non-sentinel,Belgium,2025-W18,Influenza,Influenza untyped,Influenza untyped,detections,total,5
non-sentinel,Belgium,2025-W18,RSV,RSV,RSV,detections,total,66
non-sentinel,Belgium,2025-W18,RSV,RSV untyped,NA,detections,total,66
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,10
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,30
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,88
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,131
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,2
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,246
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,768
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,58
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,1834
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3172
non-sentinel,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,266
non-sentinel,Belgium,2025-W17,Influenza,Influenza,total,detections,total,43
non-sentinel,Belgium,2025-W17,Influenza,Influenza A,A (unknown),detections,total,20
non-sentinel,Belgium,2025-W17,Influenza,Influenza B,B (unknown),detections,total,13
non-sentinel,Belgium,2025-W17,Influenza,Influenza untyped,Influenza untyped,detections,total,10
non-sentinel,Belgium,2025-W17,RSV,RSV,RSV,detections,total,68
non-sentinel,Belgium,2025-W17,RSV,RSV untyped,NA,detections,total,68
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,5
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,69
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,3
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,108
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,186
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,1
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,345
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,1228
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,99
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,2656
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4679
non-sentinel,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,351
non-sentinel,Belgium,2025-W16,Influenza,Influenza,total,detections,total,98
non-sentinel,Belgium,2025-W16,Influenza,Influenza A,A (unknown),detections,total,40
non-sentinel,Belgium,2025-W16,Influenza,Influenza B,B (unknown),detections,total,44
non-sentinel,Belgium,2025-W16,Influenza,Influenza untyped,Influenza untyped,detections,total,14
non-sentinel,Belgium,2025-W16,RSV,RSV,RSV,detections,total,87
non-sentinel,Belgium,2025-W16,RSV,RSV untyped,NA,detections,total,87
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,13
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,48
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,4
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,137
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,203
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,1
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,503
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,1367
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,117
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,3078
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,5504
non-sentinel,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,439
non-sentinel,Belgium,2025-W15,Influenza,Influenza,total,detections,total,147
non-sentinel,Belgium,2025-W15,Influenza,Influenza A,A (unknown),detections,total,67
non-sentinel,Belgium,2025-W15,Influenza,Influenza B,B (unknown),detections,total,60
non-sentinel,Belgium,2025-W15,Influenza,Influenza untyped,Influenza untyped,detections,total,20
non-sentinel,Belgium,2025-W15,RSV,RSV,RSV,detections,total,84
non-sentinel,Belgium,2025-W15,RSV,RSV untyped,NA,detections,total,84
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,14
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,52
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,134
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,201
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,0
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,500
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,1537
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,156
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,3140
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,5808
non-sentinel,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,475
non-sentinel,Belgium,2025-W14,Influenza,Influenza,total,detections,total,243
non-sentinel,Belgium,2025-W14,Influenza,Influenza A,A (unknown),detections,total,82
non-sentinel,Belgium,2025-W14,Influenza,Influenza B,B (unknown),detections,total,128
non-sentinel,Belgium,2025-W14,Influenza,Influenza untyped,Influenza untyped,detections,total,33
non-sentinel,Belgium,2025-W14,RSV,RSV,RSV,detections,total,96
non-sentinel,Belgium,2025-W14,RSV,RSV untyped,NA,detections,total,96
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,10
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,51
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,4
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,101
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,166
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,0
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,593
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,1723
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,186
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,3281
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,6343
non-sentinel,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,560
non-sentinel,Belgium,2025-W13,Influenza,Influenza,total,detections,total,357
non-sentinel,Belgium,2025-W13,Influenza,Influenza A,A (unknown),detections,total,113
non-sentinel,Belgium,2025-W13,Influenza,Influenza B,B (unknown),detections,total,175
non-sentinel,Belgium,2025-W13,Influenza,Influenza untyped,Influenza untyped,detections,total,69
non-sentinel,Belgium,2025-W13,RSV,RSV,RSV,detections,total,120
non-sentinel,Belgium,2025-W13,RSV,RSV untyped,NA,detections,total,120
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,14
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,38
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,7
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,82
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,141
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,0
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,680
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,1964
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,260
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,3655
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,7134
non-sentinel,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,575
non-sentinel,Belgium,2025-W12,Influenza,Influenza,total,detections,total,486
non-sentinel,Belgium,2025-W12,Influenza,Influenza A,A (unknown),detections,total,206
non-sentinel,Belgium,2025-W12,Influenza,Influenza B,B (unknown),detections,total,205
non-sentinel,Belgium,2025-W12,Influenza,Influenza untyped,Influenza untyped,detections,total,75
non-sentinel,Belgium,2025-W12,RSV,RSV,RSV,detections,total,133
non-sentinel,Belgium,2025-W12,RSV,RSV untyped,NA,detections,total,133
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,12
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,35
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,76
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,126
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,2
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,693
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,2128
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,321
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,3989
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,7789
non-sentinel,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,658
non-sentinel,Belgium,2025-W11,Influenza,Influenza,total,detections,total,635
non-sentinel,Belgium,2025-W11,Influenza,Influenza A,A (unknown),detections,total,315
non-sentinel,Belgium,2025-W11,Influenza,Influenza B,B (unknown),detections,total,242
non-sentinel,Belgium,2025-W11,Influenza,Influenza untyped,Influenza untyped,detections,total,78
non-sentinel,Belgium,2025-W11,RSV,RSV,RSV,detections,total,115
non-sentinel,Belgium,2025-W11,RSV,RSV untyped,NA,detections,total,115
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,14
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,34
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,6
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,94
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,148
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,0
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,693
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,2605
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,273
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,4514
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,8734
non-sentinel,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,649
non-sentinel,Belgium,2025-W10,Influenza,Influenza,total,detections,total,890
non-sentinel,Belgium,2025-W10,Influenza,Influenza A,A (unknown),detections,total,417
non-sentinel,Belgium,2025-W10,Influenza,Influenza B,B (unknown),detections,total,342
non-sentinel,Belgium,2025-W10,Influenza,Influenza untyped,Influenza untyped,detections,total,131
non-sentinel,Belgium,2025-W10,RSV,RSV,RSV,detections,total,126
non-sentinel,Belgium,2025-W10,RSV,RSV untyped,NA,detections,total,126
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,12
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,51
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,102
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,166
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,0
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,909
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,2840
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,380
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,4966
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9874
non-sentinel,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,779
non-sentinel,Belgium,2025-W09,Influenza,Influenza,total,detections,total,1572
non-sentinel,Belgium,2025-W09,Influenza,Influenza A,A (unknown),detections,total,921
non-sentinel,Belgium,2025-W09,Influenza,Influenza B,B (unknown),detections,total,468
non-sentinel,Belgium,2025-W09,Influenza,Influenza untyped,Influenza untyped,detections,total,183
non-sentinel,Belgium,2025-W09,RSV,RSV,RSV,detections,total,174
non-sentinel,Belgium,2025-W09,RSV,RSV untyped,NA,detections,total,174
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,18
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,55
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,4
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,90
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,168
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,1
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,1104
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,3383
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,570
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,5494
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,11381
non-sentinel,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,830
non-sentinel,Belgium,2025-W08,Influenza,Influenza,total,detections,total,1963
non-sentinel,Belgium,2025-W08,Influenza,Influenza A,A (unknown),detections,total,1298
non-sentinel,Belgium,2025-W08,Influenza,Influenza B,B (unknown),detections,total,435
non-sentinel,Belgium,2025-W08,Influenza,Influenza untyped,Influenza untyped,detections,total,230
non-sentinel,Belgium,2025-W08,RSV,RSV,RSV,detections,total,183
non-sentinel,Belgium,2025-W08,RSV,RSV untyped,NA,detections,total,183
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,26
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,64
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,9
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,94
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,194
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,1
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,1242
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,3872
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,665
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,6188
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,12945
non-sentinel,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,978
non-sentinel,Belgium,2025-W07,Influenza,Influenza,total,detections,total,2142
non-sentinel,Belgium,2025-W07,Influenza,Influenza A,A (unknown),detections,total,1524
non-sentinel,Belgium,2025-W07,Influenza,Influenza B,B (unknown),detections,total,335
non-sentinel,Belgium,2025-W07,Influenza,Influenza untyped,Influenza untyped,detections,total,283
non-sentinel,Belgium,2025-W07,RSV,RSV,RSV,detections,total,170
non-sentinel,Belgium,2025-W07,RSV,RSV untyped,NA,detections,total,170
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,21
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,60
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,13
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,103
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,198
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,1
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,1396
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,3999
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,682
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,6450
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,13473
non-sentinel,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,946
non-sentinel,Belgium,2025-W06,Influenza,Influenza,total,detections,total,2448
non-sentinel,Belgium,2025-W06,Influenza,Influenza A,A (unknown),detections,total,1845
non-sentinel,Belgium,2025-W06,Influenza,Influenza B,B (unknown),detections,total,273
non-sentinel,Belgium,2025-W06,Influenza,Influenza untyped,Influenza untyped,detections,total,330
non-sentinel,Belgium,2025-W06,RSV,RSV,RSV,detections,total,271
non-sentinel,Belgium,2025-W06,RSV,RSV untyped,NA,detections,total,271
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,34
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,55
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,13
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,127
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,230
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,1
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,1390
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,4364
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,781
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,6763
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14276
non-sentinel,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,unk,978
non-sentinel,Belgium,2025-W05,Influenza,Influenza,total,detections,total,3065
non-sentinel,Belgium,2025-W05,Influenza,Influenza A,A (unknown),detections,total,2426
non-sentinel,Belgium,2025-W05,Influenza,Influenza B,B (unknown),detections,total,244
non-sentinel,Belgium,2025-W05,Influenza,Influenza untyped,Influenza untyped,detections,total,395
non-sentinel,Belgium,2025-W05,RSV,RSV,RSV,detections,total,355
non-sentinel,Belgium,2025-W05,RSV,RSV untyped,NA,detections,total,355
non-sentinel,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,28
non-sentinel,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,63
non-sentinel,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,12
non-sentinel,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,134
non-sentinel,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,237
non-sentinel,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,unk,0
non-sentinel,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,1612
non-sentinel,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,4742
