survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Italy,2024-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,5
primary care sentinel,Italy,2024-W10,Influenza,Influenza B,B (unknown),detections,total,5
primary care sentinel,Italy,2024-W10,Influenza,Influenza B,B/Vic,detections,total,9
primary care sentinel,Italy,2024-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Italy,2024-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0.8
primary care sentinel,Italy,2024-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,243
primary care sentinel,Italy,2024-W09,Influenza,Influenza,total,detections,total,21
primary care sentinel,Italy,2024-W09,Influenza,Influenza,total,positivity,total,8.4
primary care sentinel,Italy,2024-W09,Influenza,Influenza,total,tests,total,249
primary care sentinel,Italy,2024-W09,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Italy,2024-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,5
primary care sentinel,Italy,2024-W09,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Italy,2024-W09,Influenza,Influenza B,B (unknown),detections,total,4
primary care sentinel,Italy,2024-W09,Influenza,Influenza B,B/Vic,detections,total,9
primary care sentinel,Italy,2024-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Italy,2024-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0.4
primary care sentinel,Italy,2024-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,249
primary care sentinel,Italy,2024-W08,Influenza,Influenza,total,detections,total,34
primary care sentinel,Italy,2024-W08,Influenza,Influenza,total,positivity,total,14
primary care sentinel,Italy,2024-W08,Influenza,Influenza,total,tests,total,243
primary care sentinel,Italy,2024-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,7
primary care sentinel,Italy,2024-W08,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Italy,2024-W08,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Italy,2024-W08,Influenza,Influenza B,B/Vic,detections,total,22
primary care sentinel,Italy,2024-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Italy,2024-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.2
primary care sentinel,Italy,2024-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,243
primary care sentinel,Italy,2024-W07,Influenza,Influenza,total,detections,total,28
primary care sentinel,Italy,2024-W07,Influenza,Influenza,total,positivity,total,11.1
primary care sentinel,Italy,2024-W07,Influenza,Influenza,total,tests,total,253
primary care sentinel,Italy,2024-W07,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Italy,2024-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,Italy,2024-W07,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Italy,2024-W07,Influenza,Influenza B,B (unknown),detections,total,4
primary care sentinel,Italy,2024-W07,Influenza,Influenza B,B/Vic,detections,total,10
primary care sentinel,Italy,2024-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,Italy,2024-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.4
primary care sentinel,Italy,2024-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,253
primary care sentinel,Italy,2024-W06,Influenza,Influenza,total,detections,total,61
primary care sentinel,Italy,2024-W06,Influenza,Influenza,total,positivity,total,17.2
primary care sentinel,Italy,2024-W06,Influenza,Influenza,total,tests,total,355
primary care sentinel,Italy,2024-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,34
primary care sentinel,Italy,2024-W06,Influenza,Influenza A,A(H3),detections,total,5
primary care sentinel,Italy,2024-W06,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Italy,2024-W06,Influenza,Influenza B,B/Vic,detections,total,19
primary care sentinel,Italy,2024-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8
primary care sentinel,Italy,2024-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.3
primary care sentinel,Italy,2024-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,355
primary care sentinel,Italy,2024-W05,Influenza,Influenza,total,detections,total,59
primary care sentinel,Italy,2024-W05,Influenza,Influenza,total,positivity,total,16.7
primary care sentinel,Italy,2024-W05,Influenza,Influenza,total,tests,total,353
primary care sentinel,Italy,2024-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,45
primary care sentinel,Italy,2024-W05,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Italy,2024-W05,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Italy,2024-W05,Influenza,Influenza B,B/Vic,detections,total,12
primary care sentinel,Italy,2024-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8
primary care sentinel,Italy,2024-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.3
primary care sentinel,Italy,2024-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,353
primary care sentinel,Italy,2024-W04,Influenza,Influenza,total,detections,total,87
primary care sentinel,Italy,2024-W04,Influenza,Influenza,total,positivity,total,17.5
primary care sentinel,Italy,2024-W04,Influenza,Influenza,total,tests,total,498
primary care sentinel,Italy,2024-W04,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2024-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,77
primary care sentinel,Italy,2024-W04,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,Italy,2024-W04,Influenza,Influenza B,B/Vic,detections,total,5
primary care sentinel,Italy,2024-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,13
primary care sentinel,Italy,2024-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.6
primary care sentinel,Italy,2024-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,498
primary care sentinel,Italy,2024-W03,Influenza,Influenza,total,detections,total,124
primary care sentinel,Italy,2024-W03,Influenza,Influenza,total,positivity,total,24.7
primary care sentinel,Italy,2024-W03,Influenza,Influenza,total,tests,total,503
primary care sentinel,Italy,2024-W03,Influenza,Influenza A,A (unknown),detections,total,3
primary care sentinel,Italy,2024-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,106
primary care sentinel,Italy,2024-W03,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,Italy,2024-W03,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Italy,2024-W03,Influenza,Influenza B,B/Vic,detections,total,7
primary care sentinel,Italy,2024-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,23
primary care sentinel,Italy,2024-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.6
primary care sentinel,Italy,2024-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,503
primary care sentinel,Italy,2024-W02,Influenza,Influenza,total,detections,total,148
primary care sentinel,Italy,2024-W02,Influenza,Influenza,total,positivity,total,28.9
primary care sentinel,Italy,2024-W02,Influenza,Influenza,total,tests,total,512
primary care sentinel,Italy,2024-W02,Influenza,Influenza A,A (unknown),detections,total,15
primary care sentinel,Italy,2024-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,123
primary care sentinel,Italy,2024-W02,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,Italy,2024-W02,Influenza,Influenza B,B/Vic,detections,total,3
primary care sentinel,Italy,2024-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,38
primary care sentinel,Italy,2024-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.4
primary care sentinel,Italy,2024-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,512
primary care sentinel,Italy,2024-W01,Influenza,Influenza,total,detections,total,155
primary care sentinel,Italy,2024-W01,Influenza,Influenza,total,positivity,total,40.5
primary care sentinel,Italy,2024-W01,Influenza,Influenza,total,tests,total,383
primary care sentinel,Italy,2024-W01,Influenza,Influenza A,A (unknown),detections,total,5
primary care sentinel,Italy,2024-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,143
primary care sentinel,Italy,2024-W01,Influenza,Influenza A,A(H3),detections,total,5
primary care sentinel,Italy,2024-W01,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,Italy,2024-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,40
primary care sentinel,Italy,2024-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.4
primary care sentinel,Italy,2024-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,383
primary care sentinel,Italy,2023-W52,Influenza,Influenza,total,detections,total,170
primary care sentinel,Italy,2023-W52,Influenza,Influenza,total,positivity,total,51.8
primary care sentinel,Italy,2023-W52,Influenza,Influenza,total,tests,total,328
primary care sentinel,Italy,2023-W52,Influenza,Influenza A,A (unknown),detections,total,8
primary care sentinel,Italy,2023-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,157
primary care sentinel,Italy,2023-W52,Influenza,Influenza A,A(H3),detections,total,5
primary care sentinel,Italy,2023-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,34
primary care sentinel,Italy,2023-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.4
primary care sentinel,Italy,2023-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,328
primary care sentinel,Italy,2023-W51,Influenza,Influenza,total,detections,total,258
primary care sentinel,Italy,2023-W51,Influenza,Influenza,total,positivity,total,47.1
primary care sentinel,Italy,2023-W51,Influenza,Influenza,total,tests,total,548
primary care sentinel,Italy,2023-W51,Influenza,Influenza A,A (unknown),detections,total,11
primary care sentinel,Italy,2023-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,234
primary care sentinel,Italy,2023-W51,Influenza,Influenza A,A(H3),detections,total,9
primary care sentinel,Italy,2023-W51,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Italy,2023-W51,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Italy,2023-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,57
primary care sentinel,Italy,2023-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.4
primary care sentinel,Italy,2023-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,548
primary care sentinel,Italy,2023-W50,Influenza,Influenza,total,detections,total,168
primary care sentinel,Italy,2023-W50,Influenza,Influenza,total,positivity,total,36.7
primary care sentinel,Italy,2023-W50,Influenza,Influenza,total,tests,total,458
primary care sentinel,Italy,2023-W50,Influenza,Influenza A,A (unknown),detections,total,3
primary care sentinel,Italy,2023-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,158
primary care sentinel,Italy,2023-W50,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Italy,2023-W50,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Italy,2023-W50,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Italy,2023-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,83
primary care sentinel,Italy,2023-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,18.1
primary care sentinel,Italy,2023-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,458
primary care sentinel,Italy,2023-W49,Influenza,Influenza,total,detections,total,38
primary care sentinel,Italy,2023-W49,Influenza,Influenza,total,positivity,total,18.2
primary care sentinel,Italy,2023-W49,Influenza,Influenza,total,tests,total,209
primary care sentinel,Italy,2023-W49,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2023-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,37
primary care sentinel,Italy,2023-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,49
primary care sentinel,Italy,2023-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,23.4
primary care sentinel,Italy,2023-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,209
primary care sentinel,Italy,2023-W48,Influenza,Influenza,total,detections,total,45
primary care sentinel,Italy,2023-W48,Influenza,Influenza,total,positivity,total,16.3
primary care sentinel,Italy,2023-W48,Influenza,Influenza,total,tests,total,276
primary care sentinel,Italy,2023-W48,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2023-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,42
primary care sentinel,Italy,2023-W48,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Italy,2023-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,52
primary care sentinel,Italy,2023-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,18.8
primary care sentinel,Italy,2023-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,276
primary care sentinel,Italy,2023-W47,Influenza,Influenza,total,detections,total,21
primary care sentinel,Italy,2023-W47,Influenza,Influenza,total,positivity,total,10.7
primary care sentinel,Italy,2023-W47,Influenza,Influenza,total,tests,total,197
primary care sentinel,Italy,2023-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,20
primary care sentinel,Italy,2023-W47,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Italy,2023-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,48
primary care sentinel,Italy,2023-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,24.4
primary care sentinel,Italy,2023-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,197
primary care sentinel,Italy,2023-W46,Influenza,Influenza,total,detections,total,10
primary care sentinel,Italy,2023-W46,Influenza,Influenza,total,positivity,total,5.4
primary care sentinel,Italy,2023-W46,Influenza,Influenza,total,tests,total,186
primary care sentinel,Italy,2023-W46,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,Italy,2023-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,26
primary care sentinel,Italy,2023-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14
primary care sentinel,Italy,2023-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,186
primary care sentinel,Italy,2023-W17,Influenza,Influenza,total,detections,total,3
primary care sentinel,Italy,2023-W17,Influenza,Influenza,total,positivity,total,10.3
primary care sentinel,Italy,2023-W17,Influenza,Influenza,total,tests,total,29
primary care sentinel,Italy,2023-W17,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Italy,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Italy,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Italy,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,29
primary care sentinel,Italy,2023-W16,Influenza,Influenza,total,detections,total,11
primary care sentinel,Italy,2023-W16,Influenza,Influenza,total,positivity,total,10.2
primary care sentinel,Italy,2023-W16,Influenza,Influenza,total,tests,total,108
primary care sentinel,Italy,2023-W16,Influenza,Influenza B,B (unknown),detections,total,2
primary care sentinel,Italy,2023-W16,Influenza,Influenza B,B/Vic,detections,total,9
primary care sentinel,Italy,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,Italy,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.3
primary care sentinel,Italy,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,108
primary care sentinel,Italy,2023-W15,Influenza,Influenza,total,detections,total,8
primary care sentinel,Italy,2023-W15,Influenza,Influenza,total,positivity,total,9.1
primary care sentinel,Italy,2023-W15,Influenza,Influenza,total,tests,total,88
primary care sentinel,Italy,2023-W15,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2023-W15,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Italy,2023-W15,Influenza,Influenza B,B (unknown),detections,total,2
primary care sentinel,Italy,2023-W15,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,Italy,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,13
primary care sentinel,Italy,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.8
primary care sentinel,Italy,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,88
primary care sentinel,Italy,2023-W14,Influenza,Influenza,total,detections,total,9
primary care sentinel,Italy,2023-W14,Influenza,Influenza,total,positivity,total,9.9
primary care sentinel,Italy,2023-W14,Influenza,Influenza,total,tests,total,91
primary care sentinel,Italy,2023-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Italy,2023-W14,Influenza,Influenza B,B/Vic,detections,total,6
primary care sentinel,Italy,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,13
primary care sentinel,Italy,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.3
primary care sentinel,Italy,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,91
primary care sentinel,Italy,2023-W13,Influenza,Influenza,total,detections,total,13
primary care sentinel,Italy,2023-W13,Influenza,Influenza,total,positivity,total,9.9
primary care sentinel,Italy,2023-W13,Influenza,Influenza,total,tests,total,131
primary care sentinel,Italy,2023-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Italy,2023-W13,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Italy,2023-W13,Influenza,Influenza B,B/Vic,detections,total,10
primary care sentinel,Italy,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,21
primary care sentinel,Italy,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,16
primary care sentinel,Italy,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,131
primary care sentinel,Italy,2023-W12,Influenza,Influenza,total,detections,total,28
primary care sentinel,Italy,2023-W12,Influenza,Influenza,total,positivity,total,19.4
primary care sentinel,Italy,2023-W12,Influenza,Influenza,total,tests,total,144
primary care sentinel,Italy,2023-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,8
primary care sentinel,Italy,2023-W12,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Italy,2023-W12,Influenza,Influenza B,B/Vic,detections,total,19
primary care sentinel,Italy,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,30
primary care sentinel,Italy,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,20.8
primary care sentinel,Italy,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,144
primary care sentinel,Italy,2023-W11,Influenza,Influenza,total,detections,total,23
primary care sentinel,Italy,2023-W11,Influenza,Influenza,total,positivity,total,12.7
primary care sentinel,Italy,2023-W11,Influenza,Influenza,total,tests,total,181
primary care sentinel,Italy,2023-W11,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2023-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Italy,2023-W11,Influenza,Influenza B,B (unknown),detections,total,2
primary care sentinel,Italy,2023-W11,Influenza,Influenza B,B/Vic,detections,total,17
primary care sentinel,Italy,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,24
primary care sentinel,Italy,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.3
primary care sentinel,Italy,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,181
primary care sentinel,Italy,2023-W10,Influenza,Influenza,total,detections,total,26
primary care sentinel,Italy,2023-W10,Influenza,Influenza,total,positivity,total,16
primary care sentinel,Italy,2023-W10,Influenza,Influenza,total,tests,total,163
primary care sentinel,Italy,2023-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,5
primary care sentinel,Italy,2023-W10,Influenza,Influenza B,B (unknown),detections,total,4
primary care sentinel,Italy,2023-W10,Influenza,Influenza B,B/Vic,detections,total,17
primary care sentinel,Italy,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Italy,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.5
primary care sentinel,Italy,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,163
primary care sentinel,Italy,2023-W09,Influenza,Influenza,total,detections,total,38
primary care sentinel,Italy,2023-W09,Influenza,Influenza,total,positivity,total,21.1
primary care sentinel,Italy,2023-W09,Influenza,Influenza,total,tests,total,180
primary care sentinel,Italy,2023-W09,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2023-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Italy,2023-W09,Influenza,Influenza B,B (unknown),detections,total,5
primary care sentinel,Italy,2023-W09,Influenza,Influenza B,B/Vic,detections,total,29
primary care sentinel,Italy,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,28
primary care sentinel,Italy,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.6
primary care sentinel,Italy,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,180
primary care sentinel,Italy,2023-W08,Influenza,Influenza,total,detections,total,42
primary care sentinel,Italy,2023-W08,Influenza,Influenza,total,positivity,total,21.8
primary care sentinel,Italy,2023-W08,Influenza,Influenza,total,tests,total,193
primary care sentinel,Italy,2023-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,11
primary care sentinel,Italy,2023-W08,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Italy,2023-W08,Influenza,Influenza B,B (unknown),detections,total,4
primary care sentinel,Italy,2023-W08,Influenza,Influenza B,B/Vic,detections,total,26
primary care sentinel,Italy,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,22
primary care sentinel,Italy,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.4
primary care sentinel,Italy,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,193
primary care sentinel,Italy,2023-W07,Influenza,Influenza,total,detections,total,40
primary care sentinel,Italy,2023-W07,Influenza,Influenza,total,positivity,total,20.8
primary care sentinel,Italy,2023-W07,Influenza,Influenza,total,tests,total,192
primary care sentinel,Italy,2023-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,13
primary care sentinel,Italy,2023-W07,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Italy,2023-W07,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Italy,2023-W07,Influenza,Influenza B,B/Vic,detections,total,25
primary care sentinel,Italy,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,26
primary care sentinel,Italy,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.5
primary care sentinel,Italy,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,192
primary care sentinel,Italy,2023-W06,Influenza,Influenza,total,detections,total,31
primary care sentinel,Italy,2023-W06,Influenza,Influenza,total,positivity,total,17.3
primary care sentinel,Italy,2023-W06,Influenza,Influenza,total,tests,total,179
primary care sentinel,Italy,2023-W06,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2023-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,11
primary care sentinel,Italy,2023-W06,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Italy,2023-W06,Influenza,Influenza B,B/Vic,detections,total,16
primary care sentinel,Italy,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,21
primary care sentinel,Italy,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.7
primary care sentinel,Italy,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,179
primary care sentinel,Italy,2023-W05,Influenza,Influenza,total,detections,total,35
primary care sentinel,Italy,2023-W05,Influenza,Influenza,total,positivity,total,15
primary care sentinel,Italy,2023-W05,Influenza,Influenza,total,tests,total,234
primary care sentinel,Italy,2023-W05,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2023-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,6
primary care sentinel,Italy,2023-W05,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Italy,2023-W05,Influenza,Influenza B,B/Vic,detections,total,25
primary care sentinel,Italy,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,34
primary care sentinel,Italy,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.5
primary care sentinel,Italy,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,234
primary care sentinel,Italy,2023-W04,Influenza,Influenza,total,detections,total,41
primary care sentinel,Italy,2023-W04,Influenza,Influenza,total,positivity,total,16.4
primary care sentinel,Italy,2023-W04,Influenza,Influenza,total,tests,total,250
primary care sentinel,Italy,2023-W04,Influenza,Influenza A,A (unknown),detections,total,5
primary care sentinel,Italy,2023-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,6
primary care sentinel,Italy,2023-W04,Influenza,Influenza A,A(H3),detections,total,10
primary care sentinel,Italy,2023-W04,Influenza,Influenza B,B (unknown),detections,total,4
primary care sentinel,Italy,2023-W04,Influenza,Influenza B,B/Vic,detections,total,16
primary care sentinel,Italy,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,38
primary care sentinel,Italy,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.2
primary care sentinel,Italy,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,250
primary care sentinel,Italy,2023-W03,Influenza,Influenza,total,detections,total,44
primary care sentinel,Italy,2023-W03,Influenza,Influenza,total,positivity,total,15
primary care sentinel,Italy,2023-W03,Influenza,Influenza,total,tests,total,294
primary care sentinel,Italy,2023-W03,Influenza,Influenza A,A (unknown),detections,total,4
primary care sentinel,Italy,2023-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,15
primary care sentinel,Italy,2023-W03,Influenza,Influenza A,A(H3),detections,total,10
primary care sentinel,Italy,2023-W03,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Italy,2023-W03,Influenza,Influenza B,B/Vic,detections,total,12
primary care sentinel,Italy,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,47
primary care sentinel,Italy,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,16
primary care sentinel,Italy,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,294
primary care sentinel,Italy,2023-W02,Influenza,Influenza,total,detections,total,46
primary care sentinel,Italy,2023-W02,Influenza,Influenza,total,positivity,total,13.9
primary care sentinel,Italy,2023-W02,Influenza,Influenza,total,tests,total,330
